Day,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Total
143,274284,116359,37422,62263,58240,10.673782467382516,3.385402700869579,5.664478794289083,5.276336037458822,274284
144,274284,108624,37799,65252,62609,10.02281316229124,3.4128715734168686,5.89286169999081,5.671453564301081,274284
145,274284,101004,37890,68246,67144,9.249287490462574,3.45891426326312,6.1899222629022645,6.101875983372041,274284
146,274284,93625,37725,71065,71869,8.61481877840766,3.4699219068690015,6.408257025156668,6.50700228956667,274284
147,274284,86606,37251,73601,76826,7.962391780786312,3.4190084175643873,6.654163456118531,6.964436345530769,274284
148,274284,79701,36864,75744,81975,7.291443559355936,3.3915288242563624,6.849873308452487,7.467154307935215,274284
149,274284,73399,35987,77709,87189,6.729991918300282,3.2561587486505035,7.049282526349311,7.964566806699903,274284
150,274284,67285,34882,79391,92726,6.193210080403023,3.164747471559697,7.234906901973614,8.407135546063667,274284
151,274284,61730,33649,80740,98165,5.583665345894139,3.1253672964177333,7.367571811893819,8.923395545794309,274284
152,274284,56434,32429,81658,103763,5.104702999304123,2.958330205483662,7.4405961591228245,9.496370636089392,274284
153,274284,51637,30806,82532,109309,4.650431209315415,2.813267431765702,7.5234261301733305,10.012875228745552,274284
154,274284,47188,29361,82574,115161,4.248877577938657,2.667320311655976,7.507261565370708,10.576540545034659,274284
155,274284,43086,27886,82498,120814,3.8924156694572014,2.528923924692457,7.490109472257085,11.088550933593256,274284
156,274284,39420,26285,81954,126625,3.5707401323881687,2.367814782468601,7.493894636576836,11.567550448566394,274284
157,274284,36117,24397,81547,132223,3.247512915841527,2.1886406159868246,7.454259469482978,12.10958699868867,274284
158,274284,33048,22792,80675,137769,2.9338539268764428,2.0533417906940805,7.349129162124399,12.663675120305077,274284
159,274284,30305,21226,79398,143355,2.6502776092443736,1.9096041612088726,7.277116655082387,13.163001574464367,274284
160,274284,27908,19661,77905,148810,2.4027160093967805,1.7380626216798594,7.148035703936484,13.711185664986875,274284
