Day,S,E,I,R,Total
316,488034.7298634909,357.19680678344866,828.7257226670704,5054.347607058631,494275.00000000006
317,487971.2530770955,360.5753699490019,836.6386980529077,5106.532854902597,494275.0
318,487907.1787725299,363.9832306733358,844.6217798311405,5159.216216965688,494275.00000000006
319,487842.5018253138,367.42059061650633,852.6754813664706,5212.4021027032595,494275.00000000006
320,487777.21707696415,370.8876518179378,860.8003176988279,5266.0949535191185,494275.00000000006
321,487711.3193344178,374.3846163427672,868.9968049123418,5320.299244327116,494275.00000000006
322,487644.8033706063,377.9116866341181,877.2654607638943,5375.019481995671,494275.0
323,487577.66392446344,381.4690655176542,885.6068046912458,5430.260205327687,494275.00000000006
324,487509.89570071106,385.0569559865144,894.0213574362818,5486.025985866153,494275.0
325,487441.49336967774,388.675560959386,902.5096406241983,5542.321428738725,494275.00000000006
326,487372.4515676562,392.325083756745,911.0721775918894,5599.15117099518,494275.00000000006
327,487302.7648967791,396.0057279281229,919.7094930856956,5656.519882207149,494275.00000000006
328,487232.4279249776,399.71769688129484,928.4221125323619,5714.432265608823,494275.00000000006
329,487161.43518600275,403.4611941045283,937.2105624772457,5772.893057415558,494275.00000000006
330,487089.78117944027,407.236423325587,946.0753708978276,5831.9070263363765,494275.00000000006
331,487017.4603707206,411.0435883690945,955.0170669248653,5891.478973985581,494275.0000000002
332,486944.4671915399,414.8828924461976,964.0361794919979,5951.613736522025,494275.0000000001
333,486870.79603918584,418.7545392919161,973.1332394979231,6012.316182024434,494275.00000000006
334,486796.4412769333,422.65873249759335,982.3087785373411,6073.59121203191,494275.0000000001
335,486721.39723447844,426.595675303441,991.5633285021412,6135.443761716121,494275.0000000001
336,486645.6582078735,430.5655706292903,1000.8974216405326,6197.8787998568005,494275.0000000002
