Day,S,E,I,R,Total
174,2719.3791412819846,243.55900542384168,7678.881876317198,263641.17997697694,274282.99999999994
175,2697.212400502007,226.396472650185,7250.511102100638,264108.88002474717,274283.0
176,2676.4489479789536,210.58940297422313,6845.490158666236,264550.4714903805,274282.99999999994
177,2656.992806019907,196.01707303764988,6462.610533181209,264967.37958776124,274283.0
178,2638.7553230407466,182.57063670669896,6100.7185239192095,265360.95551633334,274283.0
179,2621.6545366172054,170.1518793781851,5758.713734375303,265732.47984962934,274283.00000000006
180,2605.6145994141816,158.67210649593724,5435.54746798785,266083.165826102,274283.0
181,2590.565261086512,148.05115202266404,5130.221049918244,266414.1625369726,274283.0
182,2576.4414001058967,138.21649398965465,4841.784098614212,266726.55800729024,274283.0
183,2563.1826000414944,129.10246534786796,4569.332767154998,267021.3821674557,274283.00000000006
184,2550.7327657381406,120.64955004179804,4312.007970034488,267299.6097141856,274283.0
185,2539.0397750556567,112.80375480048002,4068.993609984554,267562.16286015935,274283.00000000006
186,2528.0551625445564,105.51604844077875,3839.514816150538,267809.91397286416,274283.00000000006
187,2517.7338317524773,98.74186132760394,3622.836203270641,268043.6881036493,274283.0
188,2508.0337932537245,92.44063835360258,3418.2601598475344,268264.26540854515,274283.0
189,2498.9159258127665,86.57543956435022,3225.125171750873,268472.383462872,274283.0
190,2490.3437583784353,81.11258322726454,3042.804186348663,268668.7394720456,274283.0
191,2482.283270862039,76.0213266559949,2870.7030212504887,268853.99238123145,274283.0
192,2474.7027118736187,71.27358065891151,2708.2588207144277,269028.764886753,274282.99999999994
193,2467.5724317788577,66.84365392562464,2554.9385619796312,269193.6453523159,274283.0
194,2460.8647296276004,62.70802407090365,2410.2376130754374,269349.189633226,274282.99999999994
195,2454.5537126481213,58.845132428970274,2273.678343058614,269495.9228118643,274283.0
196,2448.615167139709,55.23520000881076,2144.8087851331593,269634.3408477183,274283.0
197,2443.026439717041,51.86006230729698,2023.2013526865617,269764.91214528907,274282.99999999994
198,2437.7663279669796,48.703020934168904,1908.4516079205798,269888.07904317824,274282.99999999994
199,2432.814979675093,45.748710242886816,1800.1770824445603,270004.25922763743,274283.0
200,2428.1537998586055,42.982977336914786,1698.0161489966933,270113.8470738078,274283.0
201,2423.7653649248678,40.39277402900715,1601.6269432224328,270217.2149178237,274283.0
202,2419.6333433374944,37.96605947536432,1510.686334306869,270314.71426288027,274283.0
