Day,S,E,I,R,Total
157,303667.9389004745,72.2633574005758,160.6859863428866,680.1117557823036,304581.00000000035
158,303654.84433582885,73.18018107069369,162.72936463669598,690.2461184640889,304581.00000000035
159,303641.5838430252,74.10844651034733,164.79836607839522,700.5093443863832,304581.00000000035
160,303628.155356795,75.04829161174793,166.89330263663425,710.9030489568912,304581.0000000003
161,303614.5567865677,75.99985617430251,169.0144895457538,721.42886771251,304581.00000000023
162,303600.78601695,76.96328124033744,171.16224590777017,732.0884559021632,304581.00000000023
163,303586.8409075796,77.93870908180781,173.33689473155326,742.8834886073568,304581.0000000003
164,303572.71929224825,78.92628383505519,175.5387624455528,753.8156614714603,304581.00000000035
165,303558.4189789439,79.92615125474408,177.76817913829092,764.8866906634121,304581.00000000035
166,303543.93774949684,80.9384587320535,180.0254786015292,776.0983131698869,304581.0000000003
167,303529.27335928625,81.96335519956776,182.31099847378997,787.4522870407417,304581.00000000035
168,303514.4235370617,83.0009912057011,184.62508019751698,798.950391535355,304581.0000000003
169,303499.3859845058,84.05151898412502,186.9680690255063,810.5944274848273,304581.0000000003
170,303484.158375998,85.11509243174459,189.34031408200408,822.3862174885179,304581.00000000023
171,303468.7383584053,86.19186711970158,191.7421683871938,834.3276060881075,304581.0000000003
172,303453.1235506215,87.28200029735959,194.17398893034522,846.4204601511126,304581.0000000003
173,303437.31154305505,88.38565093717898,196.63613671034923,858.6666692977583,304581.0000000003
174,303421.2998980279,89.50297970860562,199.12897669522056,871.0681455685938,304581.00000000035
175,303405.0861498535,90.63414897204531,201.6528778148137,883.6268233600005,304581.00000000035
176,303388.66780222754,91.7793229120134,204.20821325946156,896.3446616013352,304581.00000000035
177,303372.0423301334,92.93866744084029,206.79536026118973,909.2236421648945,304581.0000000003
178,303355.20717973105,94.11235020178515,209.41470010793725,922.2657699595158,304581.0000000003
179,303338.1597654154,95.30054069909822,212.06661849244736,935.4730753933559,304581.0000000003
180,303320.8974723156,96.50341018974069,214.75150521451027,948.8476122804888,304581.00000000035
181,303303.41765553644,97.72113171655629,217.46975426922424,962.3914584781064,304581.00000000035
182,303285.71763741993,98.95388022825468,220.22176416396113,976.1067181881401,304581.00000000035
183,303267.7947104023,100.20183245408622,223.00793758872751,989.9955195551678,304581.0000000003
184,303249.64613573044,101.46516696050091,225.82868156144863,1004.0600157478914,304581.0000000003
185,303231.26914050424,102.74406428228002,228.68440775849095,1018.3023874552382,304581.00000000023
186,303212.6609219065,104.03870673488814,231.5755320429164,1032.7248393159416,304581.0000000003
187,303193.818643306,105.3492785816962,234.50247489516298,1047.3296032174471,304581.00000000023
188,303174.73943323054,106.67596607514557,237.46566152451305,1062.1189391700605,304581.00000000023
189,303155.420389684,108.01895727921348,240.46552139737685,1077.0951316397168,304581.0000000003
190,303135.85857766506,109.37844217295705,243.50248850942933,1092.2604916528496,304581.00000000023
191,303116.0510287082,110.75461267048291,246.57700143657362,1107.6173571850097,304581.00000000023
192,303095.9947404782,112.14766263867412,249.68950337996966,1123.1680935034365,304581.00000000035
193,303075.68667479843,113.55778794124268,252.8404423757154,1138.9150948848567,304581.00000000023
194,303055.12375645235,114.98518646979436,256.0302714232982,1154.8607856548279,304581.00000000023
195,303034.30287609046,116.43005810587596,259.2594481823683,1171.0076176215696,304581.00000000023
196,303013.2208882024,117.89260476597975,262.5284351883753,1187.3580718435005,304581.00000000035
197,302991.8746106235,119.37303042075048,265.8376999068533,1203.914659049126,304581.00000000023
198,302970.26082406536,120.87154111379047,269.18771478519074,1220.6799200359067,304581.0000000002
199,302948.3762745935,122.3883448158638,272.5789569278821,1237.6564236630286,304581.0000000003
200,302926.2176739388,123.92365140009693,276.0119080485538,1254.8467666128722,304581.0000000003
201,302903.78169375035,125.47767295553062,279.48705519595524,1272.2535780984267,304581.0000000003
202,302881.064967852,127.05062365370472,283.0048904575303,1289.879518037038,304581.0000000003
203,302858.0640919018,128.64271976023178,286.56591099464526,1307.7272773435675,304581.0000000003
204,302834.7756230331,130.25417964745463,290.17061908029643,1325.7995782394025,304581.0000000003
205,302811.1960795746,131.88522387533436,293.81952194538064,1344.0991746049322,304581.00000000023
206,302787.32194069494,133.5360752073192,297.51313180739425,1362.6288522906061,304581.0000000003
207,302763.1496459241,135.20695852115125,301.2519661939084,1381.3914293610524,304581.00000000023
208,302738.67559485947,136.89810087723757,305.0365478239605,1400.3897564395832,304581.0000000003
209,302713.8961468088,138.60973153376125,308.86740463887793,1419.626717018767,304581.00000000023
210,302688.8076204342,140.3420819616718,312.7450698334404,1439.1052277709234,304581.00000000023
211,302663.40629335487,142.095385218071,316.67008243690987,1458.8282389903663,304581.0000000003
212,302637.6884015639,143.8698756161225,320.6429875935862,1478.7987352265757,304581.0000000002
213,302611.6501389322,145.6657925053622,324.6643332777391,1499.01973528488,304581.00000000023
214,302585.28765755455,147.4833753025021,328.7346748085544,1519.4942923345577,304581.0000000002
215,302558.59706684464,149.3228661836458,332.85457243406415,1540.2254945378652,304581.0000000002
216,302531.5744331871,151.18450974821138,337.02459166674964,1561.216465398192,304581.00000000023
217,302504.2157797132,153.0685525367317,341.2453037683782,1582.4703639819686,304581.00000000023
218,302476.5170858322,154.97524335415858,345.51728548231955,1603.9903853315877,304581.00000000023
219,302448.4742868325,156.90483330209562,349.84111903698636,1625.7797608286485,304581.00000000023
220,302420.0832735454,158.85757575122219,354.2173922001275,1647.8417585035595,304581.0000000003
221,302391.33989196684,160.83372625886295,358.64669838845435,1670.1796833860858,304581.00000000023
222,302362.2399439712,162.8335425724895,363.1296365024435,1692.796876954089,304581.00000000023
223,302332.77918119397,164.8572849379068,367.6668116429117,1715.6967222254868,304581.0000000003
224,302302.9533108722,166.90521578082237,372.258834369308,1738.8826389779285,304581.0000000003
225,302272.7580007493,168.97759945617423,376.9063200943734,1762.3580797004058,304581.0000000002
226,302242.1888625904,171.0747030238089,381.60989106908283,1786.1265433169144,304581.00000000023
227,302211.2414688514,173.19679542439732,386.37017432132296,1810.1915614030993,304581.00000000023
228,302179.9113407092,175.34414804897298,391.1878031005834,1834.5567081414913,304581.0000000002
229,302148.1939526358,177.5170345020485,396.06341627187413,1859.225596590521,304581.0000000003
230,302116.0847343398,179.71573049057253,400.9976580481487,1884.2018771217265,304581.0000000003
231,302083.5790601306,181.9405143155239,405.9911792450979,1909.4892463090503,304581.00000000023
232,302050.67225384177,184.19166666292386,411.04463674907635,1935.0914427465,304581.0000000003
233,302017.3595978588,186.46946999168765,416.158692263814,1961.0122398859576,304581.0000000003
234,301983.6363175251,188.77420938220445,421.33401427851186,1987.2554588144344,304581.00000000023
235,301949.4975820453,191.10617251412503,426.57127789600213,2013.824967544771,304581.00000000023
236,301914.9385250404,193.4656486303109,431.8711620608758,2040.724664268656,304581.00000000023
237,301879.9542243975,195.85292953327382,437.2343523166519,2067.9584937527748,304581.0000000002
238,301844.53970530874,198.26830927871148,442.66154023177074,2095.530445180997,304581.00000000023
239,301808.6899408383,200.7120841353963,448.15342330972703,2123.4445517167514,304581.0000000002
240,301772.3998533222,203.1845526383713,453.7107049171179,2151.704889122521,304581.00000000023
241,301735.66431119177,205.68601548058106,459.3340944026423,2180.3155789251923,304581.00000000023
242,301698.4781309497,208.21677557861238,465.02430702905735,2209.280786442805,304581.0000000002
243,301660.83607616316,210.7771380827486,470.7820639462997,2238.6047218079793,304581.00000000023
244,301622.73285535374,213.36741037846377,476.60809216281854,2268.2916421051887,304581.00000000023
245,301584.16312520154,215.9879020664988,482.50312461405696,2298.3458481181206,304581.00000000023
246,301545.1214886057,218.63892494440483,488.46790013516596,2328.771686314958,304581.0000000002
247,301505.60249091417,221.32079290242416,494.5031634396554,2359.573552743967,304581.0000000002
248,301465.60062462406,224.03382205570264,500.6096651448938,2390.7558881755363,304581.0000000002
249,301425.11032799585,226.7783306952978,506.7881617637527,2422.323179545334,304581.00000000023
250,301384.12598104536,229.55463907482476,513.0394156744472,2454.279964205567,304581.00000000023
251,301342.64190910774,232.36306960676856,519.3641951479045,2486.630826137768,304581.0000000002
252,301300.6523826901,235.2039468558576,525.7632743421728,2519.3803961120666,304581.0000000002
253,301258.1516135459,238.07759736987146,532.2374331297088,2552.5333559547103,304581.0000000001
254,301215.1337567752,240.9843497663452,538.7874572013004,2586.0944362573746,304581.0000000002
