,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,1065.0,66.0,332.0,9295.0,0.09899609592861126,0.006134969325153374,0.030860754787135156,0.8640081799591002,190.0,10758.0
Bora Bora,10758.0,1072.0,67.0,331.0,9288.0,0.09964677449340026,0.006227923405837516,0.030767800706451014,0.8633575013943112,191.0,10758.0
Bora Bora,10758.0,1039.0,70.0,322.0,9327.0,0.09657928983082358,0.006506785647889942,0.029931213980293733,0.8669827105409927,192.0,10758.0
Bora Bora,10758.0,1042.0,65.0,332.0,9319.0,0.096858152072876,0.006042015244469233,0.030860754787135156,0.8662390778955196,193.0,10758.0
Bora Bora,10758.0,1012.0,59.0,322.0,9365.0,0.09406952965235174,0.00548429076036438,0.029931213980293733,0.8705149656069902,194.0,10758.0
Bora Bora,10758.0,1050.0,41.0,305.0,9362.0,0.09760178471834914,0.003811117308049823,0.028350994608663322,0.8702361033649377,195.0,10758.0
Bora Bora,10758.0,1045.0,37.0,309.0,9367.0,0.09713701431492842,0.003439300985313255,0.02872281093139989,0.8707008737683585,196.0,10758.0
Bora Bora,10758.0,1065.0,50.0,276.0,9367.0,0.09899609592861126,0.0046477040342071015,0.025655326268823202,0.8707008737683585,197.0,10758.0
Bora Bora,10758.0,1095.0,56.0,269.0,9338.0,0.10178471834913552,0.005205428518311954,0.025004647704034207,0.8680052054285183,198.0,10758.0
Bora Bora,10758.0,1077.0,54.0,258.0,9369.0,0.10011154489682098,0.0050195203569436695,0.023982152816508645,0.8708867819297267,199.0,10758.0
Bora Bora,10758.0,1062.0,45.0,257.0,9394.0,0.09871723368655884,0.004182933630786392,0.023889198735824502,0.8732106339468303,200.0,10758.0
Bora Bora,10758.0,1050.0,43.0,235.0,9430.0,0.09760178471834914,0.003997025469418107,0.021844208960773378,0.8765569808514594,201.0,10758.0
Bora Bora,10758.0,1043.0,42.0,226.0,9447.0,0.09695110615356015,0.0039040713887339654,0.0210076222346161,0.8781372002230898,202.0,10758.0
Bora Bora,10758.0,1062.0,33.0,240.0,9423.0,0.09871723368655884,0.003067484662576687,0.022308979364194088,0.8759063022866704,203.0,10758.0
Bora Bora,10758.0,1039.0,37.0,227.0,9455.0,0.09657928983082358,0.003439300985313255,0.02110057631530024,0.8788808328685629,204.0,10758.0
Bora Bora,10758.0,1091.0,38.0,232.0,9397.0,0.10141290202639897,0.0035322550659973974,0.021565346718720953,0.8734894961888827,205.0,10758.0
Bora Bora,10758.0,1124.0,44.0,209.0,9381.0,0.10448038668897565,0.00408997955010225,0.019427402862985686,0.8720022308979364,206.0,10758.0
Bora Bora,10758.0,1127.0,40.0,239.0,9352.0,0.10475924893102807,0.0037181632273656814,0.022216025283509945,0.8693065625580964,207.0,10758.0
Bora Bora,10758.0,1105.0,41.0,219.0,9393.0,0.10271425915597694,0.003811117308049823,0.020356943669827106,0.8731176798661461,208.0,10758.0
Bora Bora,10758.0,1133.0,32.0,207.0,9386.0,0.10531697341513292,0.002974530581892545,0.0192414947016174,0.8724670013013571,209.0,10758.0
Bora Bora,10758.0,1136.0,38.0,188.0,9396.0,0.10559583565718535,0.0035322550659973974,0.0174753671686187,0.8733965421081985,210.0,10758.0
Bora Bora,10758.0,1110.0,37.0,191.0,9420.0,0.10317902955939766,0.003439300985313255,0.01775422941067113,0.875627440044618,211.0,10758.0
Bora Bora,10758.0,1096.0,40.0,205.0,9417.0,0.10187767242981967,0.0037181632273656814,0.019055586540249116,0.8753485778025656,212.0,10758.0
