,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,31075.0,4962.0,17158.0,138584.0,0.1620354679083737,0.025873531512835085,0.08946756422757444,0.7226234363512167,152.0,191779.0
Tahiti,191779.0,30357.0,4793.0,16950.0,139679.0,0.15829157519853582,0.024992308855505557,0.08838298249547656,0.7283331334504821,153.0,191779.0
Tahiti,191779.0,29645.0,4679.0,16647.0,140808.0,0.15457896850020075,0.024397874636951908,0.08680303891458398,0.7342201179482634,154.0,191779.0
Tahiti,191779.0,29141.0,4486.0,16349.0,141803.0,0.15195094353396357,0.023391507933611083,0.08524916700994374,0.7394083815224816,155.0,191779.0
Tahiti,191779.0,28663.0,4384.0,16045.0,142687.0,0.14945849128423863,0.022859645738063084,0.08366400909380067,0.7440178538838976,156.0,191779.0
Tahiti,191779.0,28150.0,4305.0,15662.0,143662.0,0.14678353730074722,0.022447713253275905,0.08166691869287043,0.7491018307531064,157.0,191779.0
Tahiti,191779.0,27601.0,4188.0,15386.0,144604.0,0.14392086724823885,0.021837636028970847,0.08022776216374056,0.7540137345590497,158.0,191779.0
Tahiti,191779.0,27165.0,4052.0,15180.0,145382.0,0.14164741707903367,0.021128486434906845,0.07915360910214361,0.7580704873839159,159.0,191779.0
Tahiti,191779.0,26669.0,3894.0,14838.0,146378.0,0.13906110679480027,0.020304621465332493,0.07737030644648267,0.7632639652933846,160.0,191779.0
Tahiti,191779.0,26257.0,3787.0,14506.0,147229.0,0.13691280067160638,0.01974668759353214,0.07563914714332644,0.767701364591535,161.0,191779.0
Tahiti,191779.0,25796.0,3632.0,14272.0,148079.0,0.13450899212113943,0.018938465629709196,0.07441899269471632,0.772133549554435,162.0,191779.0
Tahiti,191779.0,25434.0,3518.0,14024.0,148803.0,0.13262140276046908,0.018344031411155547,0.0731258375525996,0.7759087282757757,163.0,191779.0
Tahiti,191779.0,25154.0,3404.0,13623.0,149598.0,0.13116138889033732,0.017749597192601902,0.0710348891171609,0.7800541247998999,164.0,191779.0
Tahiti,191779.0,24715.0,3300.0,13265.0,150499.0,0.12887229571538072,0.01720730632655296,0.06916815709749242,0.7847522408605739,165.0,191779.0
Tahiti,191779.0,24441.0,3165.0,13034.0,151139.0,0.1274435678567518,0.016503371067739428,0.06796364565463373,0.7880894154208751,166.0,191779.0
Tahiti,191779.0,24276.0,2972.0,12713.0,151818.0,0.12658320254042413,0.015497004364398605,0.06628984403923266,0.7916299490559446,167.0,191779.0
Tahiti,191779.0,24004.0,2822.0,12385.0,152568.0,0.12516490335229613,0.014714854076828016,0.0645795420770783,0.7955407004937975,168.0,191779.0
