,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,35650.0,4456.0,14452.0,137221.0,0.18589105167927666,0.023235077876096966,0.07535757303980102,0.7155162974048254,138.0,191779.0
Tahiti,191779.0,34602.0,4336.0,14084.0,138757.0,0.1804264283367835,0.022609357646040495,0.07343869766762784,0.7235255163495482,139.0,191779.0
Tahiti,191779.0,33842.0,4187.0,13716.0,140034.0,0.17646353354642583,0.021832421693720377,0.07151982229545466,0.7301842224643992,140.0,191779.0
Tahiti,191779.0,33002.0,4009.0,13518.0,141250.0,0.17208349193603054,0.02090427001913661,0.07048738391586148,0.7365248541289714,141.0,191779.0
Tahiti,191779.0,32273.0,3881.0,13326.0,142299.0,0.16828224153843746,0.020236835107076374,0.06948623154777113,0.7419946918067151,142.0,191779.0
Tahiti,191779.0,31611.0,3746.0,13085.0,143337.0,0.16483035160262594,0.019532899848262845,0.06822957675240772,0.7474071717967035,143.0,191779.0
Tahiti,191779.0,30919.0,3686.0,12775.0,144399.0,0.1612220316093003,0.01922003973323461,0.06661313282476183,0.7529447958327032,144.0,191779.0
Tahiti,191779.0,30462.0,3524.0,12586.0,145207.0,0.15883908039983521,0.018375317422658372,0.06562762346242289,0.7571579787150835,145.0,191779.0
Tahiti,191779.0,29940.0,3400.0,12377.0,146062.0,0.15611719739908958,0.01772873985160002,0.06453782739507453,0.7616162353542358,146.0,191779.0
Tahiti,191779.0,29440.0,3273.0,12126.0,146940.0,0.15351002977385428,0.017066519274790252,0.06322902924720641,0.7661944217041491,147.0,191779.0
Tahiti,191779.0,28990.0,3208.0,11871.0,147710.0,0.15116357891114252,0.016727587483509665,0.061899373758336415,0.7702094598470114,148.0,191779.0
Tahiti,191779.0,28640.0,3109.0,11702.0,148328.0,0.1493385615734778,0.016211368293713075,0.06101815110100689,0.7734319190318022,149.0,191779.0
Tahiti,191779.0,28146.0,3066.0,11425.0,149142.0,0.14676267995974532,0.01598715187794284,0.05957378023662653,0.7776763879256853,150.0,191779.0
Tahiti,191779.0,27704.0,2908.0,11209.0,149958.0,0.14445794377903734,0.015163286908368486,0.05844748382252488,0.7819312854900693,151.0,191779.0
Tahiti,191779.0,27377.0,2794.0,10884.0,150724.0,0.14275285615213346,0.014568852689814839,0.056752824866121945,0.7859254662919297,152.0,191779.0
Tahiti,191779.0,26910.0,2748.0,10538.0,151583.0,0.14031776159016368,0.014328993268293191,0.05494866486945912,0.790404580272084,153.0,191779.0
Tahiti,191779.0,26602.0,2602.0,10296.0,152279.0,0.13871174633301875,0.013567700321724484,0.05368679573884523,0.7940337576064116,154.0,191779.0
