,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,1259.0,41.0,161.0,9297.0,0.11702918758133482,0.003811117308049823,0.014965606990146867,0.8641940881204685,198.0,10758.0
Bora Bora,10758.0,1260.0,31.0,156.0,9311.0,0.11712214166201897,0.002881576501208403,0.014500836586726157,0.8654954452500465,199.0,10758.0
Bora Bora,10758.0,1256.0,28.0,164.0,9310.0,0.1167503253392824,0.002602714259155977,0.015244469232199293,0.8654024911693623,200.0,10758.0
Bora Bora,10758.0,1227.0,27.0,154.0,9350.0,0.11405465699944227,0.0025097601784718347,0.014314928425357873,0.869120654396728,201.0,10758.0
Bora Bora,10758.0,1229.0,26.0,158.0,9345.0,0.11424056516081056,0.002416806097787693,0.014686744748094442,0.8686558839933073,202.0,10758.0
Bora Bora,10758.0,1244.0,33.0,151.0,9330.0,0.11563487637107268,0.003067484662576687,0.014036066183305447,0.8672615727830452,203.0,10758.0
Bora Bora,10758.0,1243.0,29.0,155.0,9331.0,0.11554192229038855,0.002695668339840119,0.014407882506042016,0.8673545268637293,204.0,10758.0
Bora Bora,10758.0,1252.0,29.0,139.0,9338.0,0.11637850901654583,0.002695668339840119,0.012920617215095742,0.8680052054285183,205.0,10758.0
Bora Bora,10758.0,1245.0,28.0,122.0,9363.0,0.11572783045175683,0.002602714259155977,0.011340397843465327,0.8703290574456218,206.0,10758.0
Bora Bora,10758.0,1233.0,33.0,128.0,9364.0,0.11461238148354713,0.003067484662576687,0.01189812232757018,0.870422011526306,207.0,10758.0
Bora Bora,10758.0,1263.0,34.0,132.0,9329.0,0.11740100390407139,0.003160438743260829,0.012269938650306749,0.8671686187023611,208.0,10758.0
Bora Bora,10758.0,1276.0,31.0,135.0,9316.0,0.11860940695296524,0.002881576501208403,0.012548800892359175,0.8659602156534671,209.0,10758.0
Bora Bora,10758.0,1298.0,28.0,124.0,9308.0,0.12065439672801637,0.002602714259155977,0.011526306004833613,0.8652165830079941,210.0,10758.0
Bora Bora,10758.0,1317.0,18.0,132.0,9291.0,0.12242052426101506,0.0016731734523145567,0.012269938650306749,0.8636363636363636,211.0,10758.0
Bora Bora,10758.0,1316.0,24.0,119.0,9299.0,0.12232757018033091,0.002230897936419409,0.011061535601412901,0.8643799962818368,212.0,10758.0
Bora Bora,10758.0,1354.0,21.0,109.0,9274.0,0.12585982524632833,0.0019520356943669827,0.010131994794571482,0.8620561442647332,213.0,10758.0
Bora Bora,10758.0,1303.0,22.0,104.0,9329.0,0.12111916713143707,0.002044989775051125,0.009667224391150772,0.8671686187023611,214.0,10758.0
Bora Bora,10758.0,1304.0,23.0,103.0,9328.0,0.12121212121212122,0.0021379438557352667,0.00957427031046663,0.8670756646216768,215.0,10758.0
Bora Bora,10758.0,1302.0,28.0,98.0,9330.0,0.12102621305075292,0.002602714259155977,0.00910949990704592,0.8672615727830452,216.0,10758.0
Bora Bora,10758.0,1297.0,24.0,104.0,9333.0,0.12056144264733222,0.002230897936419409,0.009667224391150772,0.8675404350250976,217.0,10758.0
Bora Bora,10758.0,1294.0,25.0,95.0,9344.0,0.1202825804052798,0.0023238520171035507,0.008830637664993493,0.8685629299126232,218.0,10758.0
Bora Bora,10758.0,1286.0,27.0,106.0,9339.0,0.11953894775980665,0.0025097601784718347,0.009853132552519055,0.8680981595092024,219.0,10758.0
Bora Bora,10758.0,1297.0,21.0,105.0,9335.0,0.12056144264733222,0.0019520356943669827,0.009760178471834913,0.8677263431864659,220.0,10758.0
Bora Bora,10758.0,1260.0,20.0,117.0,9361.0,0.11712214166201897,0.0018590816136828407,0.010875627440044618,0.8701431492842536,221.0,10758.0
Bora Bora,10758.0,1289.0,17.0,119.0,9333.0,0.11981781000185908,0.0015802193716304145,0.011061535601412901,0.8675404350250976,222.0,10758.0
Bora Bora,10758.0,1269.0,17.0,110.0,9362.0,0.11795872838817624,0.0015802193716304145,0.010224948875255624,0.8702361033649377,223.0,10758.0
Bora Bora,10758.0,1260.0,17.0,98.0,9383.0,0.11712214166201897,0.0015802193716304145,0.00910949990704592,0.8721881390593047,224.0,10758.0
Bora Bora,10758.0,1273.0,22.0,95.0,9368.0,0.11833054471091281,0.002044989775051125,0.008830637664993493,0.8707938278490426,225.0,10758.0
Bora Bora,10758.0,1266.0,24.0,90.0,9378.0,0.11767986614612382,0.002230897936419409,0.008365867261572783,0.871723368655884,226.0,10758.0
Bora Bora,10758.0,1316.0,22.0,93.0,9327.0,0.12232757018033091,0.002044989775051125,0.00864472950362521,0.8669827105409927,227.0,10758.0
Bora Bora,10758.0,1296.0,17.0,95.0,9350.0,0.12046848856664807,0.0015802193716304145,0.008830637664993493,0.869120654396728,228.0,10758.0
Bora Bora,10758.0,1295.0,13.0,77.0,9373.0,0.12037553448596393,0.0012084030488938465,0.007157464212678937,0.8712585982524633,229.0,10758.0
Bora Bora,10758.0,1311.0,15.0,78.0,9354.0,0.12186279977691021,0.0013943112102621305,0.007250418293363078,0.8694924707194646,230.0,10758.0
Bora Bora,10758.0,1308.0,15.0,70.0,9365.0,0.12158393753485779,0.0013943112102621305,0.006506785647889942,0.8705149656069902,231.0,10758.0
Bora Bora,10758.0,1334.0,16.0,63.0,9345.0,0.12400074363264547,0.0014872652909462725,0.005856107083100948,0.8686558839933073,232.0,10758.0
Bora Bora,10758.0,1381.0,15.0,70.0,9292.0,0.12836958542480015,0.0013943112102621305,0.006506785647889942,0.8637293177170478,233.0,10758.0
Bora Bora,10758.0,1394.0,18.0,64.0,9282.0,0.129577988473694,0.0016731734523145567,0.00594906116378509,0.8627997769102064,234.0,10758.0
Bora Bora,10758.0,1378.0,13.0,71.0,9296.0,0.12809072318274772,0.0012084030488938465,0.006599739728574084,0.8641011340397844,235.0,10758.0
Bora Bora,10758.0,1417.0,14.0,67.0,9260.0,0.13171593232942927,0.0013013571295779885,0.006227923405837516,0.8607547871351552,236.0,10758.0
Bora Bora,10758.0,1418.0,17.0,72.0,9251.0,0.1318088864101134,0.0015802193716304145,0.006692693809258227,0.8599182004089979,237.0,10758.0
Bora Bora,10758.0,1424.0,13.0,72.0,9249.0,0.13236661089421825,0.0012084030488938465,0.006692693809258227,0.8597322922476297,238.0,10758.0
Bora Bora,10758.0,1399.0,15.0,80.0,9264.0,0.1300427588771147,0.0013943112102621305,0.007436326454731363,0.8611266034578918,239.0,10758.0
Bora Bora,10758.0,1404.0,14.0,82.0,9258.0,0.1305075292805354,0.0013013571295779885,0.007622234616099646,0.860568878973787,240.0,10758.0
Bora Bora,10758.0,1425.0,12.0,70.0,9251.0,0.1324595649749024,0.0011154489682097045,0.006506785647889942,0.8599182004089979,241.0,10758.0
Bora Bora,10758.0,1456.0,13.0,79.0,9210.0,0.1353411414761108,0.0012084030488938465,0.007343372374047221,0.8561070831009482,242.0,10758.0
Bora Bora,10758.0,1481.0,15.0,72.0,9190.0,0.13766499349321434,0.0013943112102621305,0.006692693809258227,0.8542480014872653,243.0,10758.0
Bora Bora,10758.0,1525.0,15.0,60.0,9158.0,0.1417549730433166,0.0013943112102621305,0.005577244841048522,0.8512734709053728,244.0,10758.0
Bora Bora,10758.0,1542.0,11.0,55.0,9150.0,0.14333519241494702,0.0010224948875255625,0.005112474437627812,0.8505298382598996,245.0,10758.0
Bora Bora,10758.0,1531.0,13.0,49.0,9165.0,0.14231269752742146,0.0012084030488938465,0.00455474995352296,0.8519241494701617,246.0,10758.0
Bora Bora,10758.0,1489.0,15.0,59.0,9195.0,0.13840862613868748,0.0013943112102621305,0.00548429076036438,0.854712771890686,247.0,10758.0
Bora Bora,10758.0,1531.0,13.0,54.0,9160.0,0.14231269752742146,0.0012084030488938465,0.0050195203569436695,0.8514593790667411,248.0,10758.0
Bora Bora,10758.0,1511.0,20.0,58.0,9169.0,0.14045361591373862,0.0018590816136828407,0.005391336679680238,0.8522959657928983,249.0,10758.0
Bora Bora,10758.0,1503.0,17.0,55.0,9183.0,0.13970998326826548,0.0015802193716304145,0.005112474437627812,0.8535973229224763,250.0,10758.0
Bora Bora,10758.0,1461.0,19.0,58.0,9220.0,0.1358059118795315,0.0017661275329986987,0.005391336679680238,0.8570366239077896,251.0,10758.0
Bora Bora,10758.0,1516.0,14.0,63.0,9165.0,0.14091838631715933,0.0013013571295779885,0.005856107083100948,0.8519241494701617,252.0,10758.0
Bora Bora,10758.0,1538.0,17.0,61.0,9142.0,0.14296337609221044,0.0015802193716304145,0.005670198921732664,0.8497862056144265,253.0,10758.0
Bora Bora,10758.0,1544.0,18.0,64.0,9132.0,0.1435211005763153,0.0016731734523145567,0.00594906116378509,0.848856664807585,254.0,10758.0
Bora Bora,10758.0,1567.0,16.0,61.0,9114.0,0.14565904443205058,0.0014872652909462725,0.005670198921732664,0.8471834913552705,255.0,10758.0
Bora Bora,10758.0,1550.0,17.0,58.0,9133.0,0.14407882506042016,0.0015802193716304145,0.005391336679680238,0.8489496188882691,256.0,10758.0
Bora Bora,10758.0,1541.0,18.0,64.0,9135.0,0.14324223833426286,0.0016731734523145567,0.00594906116378509,0.8491355270496375,257.0,10758.0
Bora Bora,10758.0,1530.0,15.0,60.0,9153.0,0.14221974344673732,0.0013943112102621305,0.005577244841048522,0.850808700501952,258.0,10758.0
Bora Bora,10758.0,1531.0,15.0,61.0,9151.0,0.14231269752742146,0.0013943112102621305,0.005670198921732664,0.8506227923405838,259.0,10758.0
Bora Bora,10758.0,1551.0,12.0,54.0,9141.0,0.1441717791411043,0.0011154489682097045,0.0050195203569436695,0.8496932515337423,260.0,10758.0
Bora Bora,10758.0,1553.0,20.0,53.0,9132.0,0.1443576873024726,0.0018590816136828407,0.004926566276259528,0.848856664807585,261.0,10758.0
Bora Bora,10758.0,1565.0,13.0,55.0,9125.0,0.14547313627068229,0.0012084030488938465,0.005112474437627812,0.8482059862427961,262.0,10758.0
Bora Bora,10758.0,1540.0,19.0,48.0,9151.0,0.14314928425357873,0.0017661275329986987,0.004461795872838818,0.8506227923405838,263.0,10758.0
Bora Bora,10758.0,1556.0,14.0,46.0,9142.0,0.144636549544525,0.0013013571295779885,0.0042758877114705334,0.8497862056144265,264.0,10758.0
Bora Bora,10758.0,1521.0,17.0,54.0,9166.0,0.14138315672058002,0.0015802193716304145,0.0050195203569436695,0.8520171035508459,265.0,10758.0
Bora Bora,10758.0,1517.0,16.0,43.0,9182.0,0.14101134039784347,0.0014872652909462725,0.003997025469418107,0.8535043688417921,266.0,10758.0
Bora Bora,10758.0,1539.0,17.0,36.0,9166.0,0.1430563301728946,0.0015802193716304145,0.0033463469046291134,0.8520171035508459,267.0,10758.0
Bora Bora,10758.0,1567.0,13.0,44.0,9134.0,0.14565904443205058,0.0012084030488938465,0.00408997955010225,0.8490425729689534,268.0,10758.0
Bora Bora,10758.0,1579.0,17.0,48.0,9114.0,0.14677449340026028,0.0015802193716304145,0.004461795872838818,0.8471834913552705,269.0,10758.0
Bora Bora,10758.0,1607.0,15.0,48.0,9088.0,0.14937720765941626,0.0013943112102621305,0.004461795872838818,0.8447666852574828,270.0,10758.0
Bora Bora,10758.0,1605.0,12.0,51.0,9090.0,0.14919129949804796,0.0011154489682097045,0.004740658114891244,0.8449525934188511,271.0,10758.0
Bora Bora,10758.0,1615.0,15.0,49.0,9079.0,0.1501208403048894,0.0013943112102621305,0.00455474995352296,0.8439300985313255,272.0,10758.0
Bora Bora,10758.0,1685.0,16.0,51.0,9006.0,0.15662762595277932,0.0014872652909462725,0.004740658114891244,0.8371444506413832,273.0,10758.0
Bora Bora,10758.0,1674.0,12.0,53.0,9019.0,0.15560513106525375,0.0011154489682097045,0.004926566276259528,0.838352853690277,274.0,10758.0
Bora Bora,10758.0,1629.0,14.0,60.0,9055.0,0.15142219743446736,0.0013013571295779885,0.005577244841048522,0.8416992005949061,275.0,10758.0
Bora Bora,10758.0,1633.0,18.0,56.0,9051.0,0.15179401375720394,0.0016731734523145567,0.005205428518311954,0.8413273842721696,276.0,10758.0
Bora Bora,10758.0,1594.0,17.0,62.0,9085.0,0.1481688046105224,0.0015802193716304145,0.005763153002416806,0.8444878230154304,277.0,10758.0
Bora Bora,10758.0,1625.0,19.0,55.0,9059.0,0.1510503811117308,0.0017661275329986987,0.005112474437627812,0.8420710169176426,278.0,10758.0
Bora Bora,10758.0,1633.0,20.0,49.0,9056.0,0.15179401375720394,0.0018590816136828407,0.00455474995352296,0.8417921546755902,279.0,10758.0
Bora Bora,10758.0,1675.0,14.0,60.0,9009.0,0.15569808514593791,0.0013013571295779885,0.005577244841048522,0.8374233128834356,280.0,10758.0
Bora Bora,10758.0,1691.0,13.0,58.0,8996.0,0.15718535043688417,0.0012084030488938465,0.005391336679680238,0.8362149098345417,281.0,10758.0
Bora Bora,10758.0,1726.0,16.0,53.0,8963.0,0.16043874326082916,0.0014872652909462725,0.004926566276259528,0.833147425171965,282.0,10758.0
Bora Bora,10758.0,1706.0,22.0,57.0,8973.0,0.15857966164714632,0.002044989775051125,0.005298382598996096,0.8340769659788064,283.0,10758.0
Bora Bora,10758.0,1740.0,13.0,57.0,8948.0,0.16174010039040715,0.0012084030488938465,0.005298382598996096,0.8317531139617029,284.0,10758.0
Bora Bora,10758.0,1695.0,11.0,60.0,8992.0,0.15755716675962075,0.0010224948875255625,0.005577244841048522,0.8358430935118052,285.0,10758.0
Bora Bora,10758.0,1716.0,10.0,63.0,8969.0,0.15950920245398773,0.0009295408068414204,0.005856107083100948,0.8337051496560699,286.0,10758.0
Bora Bora,10758.0,1697.0,8.0,59.0,8994.0,0.15774307492098902,0.0007436326454731362,0.00548429076036438,0.8360290016731734,287.0,10758.0
Bora Bora,10758.0,1748.0,15.0,57.0,8938.0,0.16248373303588026,0.0013943112102621305,0.005298382598996096,0.8308235731548615,288.0,10758.0
Bora Bora,10758.0,1724.0,17.0,57.0,8960.0,0.16025283509946087,0.0015802193716304145,0.005298382598996096,0.8328685629299126,289.0,10758.0
Bora Bora,10758.0,1710.0,14.0,56.0,8978.0,0.15895147796988288,0.0013013571295779885,0.005205428518311954,0.8345417363822272,290.0,10758.0
Bora Bora,10758.0,1665.0,18.0,45.0,9030.0,0.15476854433909648,0.0016731734523145567,0.004182933630786392,0.8393753485778026,291.0,10758.0
Bora Bora,10758.0,1686.0,15.0,55.0,9002.0,0.15672058003346348,0.0013943112102621305,0.005112474437627812,0.8367726343186466,292.0,10758.0
Bora Bora,10758.0,1706.0,10.0,52.0,8990.0,0.15857966164714632,0.0009295408068414204,0.004833612195575386,0.8356571853504369,293.0,10758.0
Bora Bora,10758.0,1683.0,9.0,50.0,9016.0,0.15644171779141106,0.0008365867261572784,0.0046477040342071015,0.8380739914482246,294.0,10758.0
Bora Bora,10758.0,1713.0,10.0,53.0,8982.0,0.1592303402119353,0.0009295408068414204,0.004926566276259528,0.8349135527049637,295.0,10758.0
Bora Bora,10758.0,1755.0,11.0,49.0,8943.0,0.16313441160066927,0.0010224948875255625,0.00455474995352296,0.8312883435582822,296.0,10758.0
Bora Bora,10758.0,1756.0,18.0,49.0,8935.0,0.1632273656813534,0.0016731734523145567,0.00455474995352296,0.8305447109128091,297.0,10758.0
Bora Bora,10758.0,1769.0,17.0,49.0,8923.0,0.16443576873024726,0.0015802193716304145,0.00455474995352296,0.8294292619445993,298.0,10758.0
Bora Bora,10758.0,1857.0,16.0,60.0,8825.0,0.17261572783045176,0.0014872652909462725,0.005577244841048522,0.8203197620375534,299.0,10758.0
Bora Bora,10758.0,1856.0,18.0,63.0,8821.0,0.17252277374976763,0.0016731734523145567,0.005856107083100948,0.8199479457148169,300.0,10758.0
Bora Bora,10758.0,1822.0,24.0,60.0,8852.0,0.1693623350065068,0.002230897936419409,0.005577244841048522,0.8228295222160252,301.0,10758.0
Bora Bora,10758.0,1860.0,24.0,59.0,8815.0,0.17289459007250418,0.002230897936419409,0.00548429076036438,0.819390221230712,302.0,10758.0
Bora Bora,10758.0,1812.0,24.0,64.0,8858.0,0.16843279419966536,0.002230897936419409,0.00594906116378509,0.8233872467001301,303.0,10758.0
Bora Bora,10758.0,1801.0,21.0,53.0,8883.0,0.1674102993121398,0.0019520356943669827,0.004926566276259528,0.8257110987172337,304.0,10758.0
Bora Bora,10758.0,1815.0,20.0,59.0,8864.0,0.1687116564417178,0.0018590816136828407,0.00548429076036438,0.823944971184235,305.0,10758.0
Bora Bora,10758.0,1826.0,20.0,58.0,8854.0,0.16973415132924335,0.0018590816136828407,0.005391336679680238,0.8230154303773936,306.0,10758.0
Bora Bora,10758.0,1815.0,23.0,58.0,8862.0,0.1687116564417178,0.0021379438557352667,0.005391336679680238,0.8237590630228667,307.0,10758.0
Bora Bora,10758.0,1817.0,18.0,54.0,8869.0,0.16889756460308608,0.0016731734523145567,0.0050195203569436695,0.8244097415876557,308.0,10758.0
Bora Bora,10758.0,1822.0,19.0,60.0,8857.0,0.1693623350065068,0.0017661275329986987,0.005577244841048522,0.823294292619446,309.0,10758.0
Bora Bora,10758.0,1869.0,17.0,58.0,8814.0,0.17373117679866146,0.0015802193716304145,0.005391336679680238,0.8192972671500279,310.0,10758.0
Bora Bora,10758.0,1874.0,19.0,57.0,8808.0,0.17419594720208217,0.0017661275329986987,0.005298382598996096,0.8187395426659231,311.0,10758.0
Bora Bora,10758.0,1858.0,20.0,59.0,8821.0,0.1727086819111359,0.0018590816136828407,0.00548429076036438,0.8199479457148169,312.0,10758.0
Bora Bora,10758.0,1878.0,15.0,64.0,8801.0,0.17456776352481873,0.0013943112102621305,0.00594906116378509,0.818088864101134,313.0,10758.0
Bora Bora,10758.0,1886.0,19.0,62.0,8791.0,0.17531139617029187,0.0017661275329986987,0.005763153002416806,0.8171593232942926,314.0,10758.0
Bora Bora,10758.0,1903.0,20.0,62.0,8773.0,0.1768916155419223,0.0018590816136828407,0.005763153002416806,0.8154861498419781,315.0,10758.0
Bora Bora,10758.0,1878.0,21.0,60.0,8799.0,0.17456776352481873,0.0019520356943669827,0.005577244841048522,0.8179029559397658,316.0,10758.0
Bora Bora,10758.0,1853.0,13.0,58.0,8834.0,0.17224391150771518,0.0012084030488938465,0.005391336679680238,0.8211563487637107,317.0,10758.0
Bora Bora,10758.0,1871.0,10.0,57.0,8820.0,0.17391708496002975,0.0009295408068414204,0.005298382598996096,0.8198549916341328,318.0,10758.0
Bora Bora,10758.0,1803.0,17.0,57.0,8881.0,0.1675962074735081,0.0015802193716304145,0.005298382598996096,0.8255251905558654,319.0,10758.0
Bora Bora,10758.0,1862.0,25.0,53.0,8818.0,0.17308049823387248,0.0023238520171035507,0.004926566276259528,0.8196690834727645,320.0,10758.0
Bora Bora,10758.0,1869.0,21.0,60.0,8808.0,0.17373117679866146,0.0019520356943669827,0.005577244841048522,0.8187395426659231,321.0,10758.0
Bora Bora,10758.0,1882.0,19.0,62.0,8795.0,0.17493957984755532,0.0017661275329986987,0.005763153002416806,0.8175311396170292,322.0,10758.0
Bora Bora,10758.0,1859.0,16.0,60.0,8823.0,0.17280163599182005,0.0014872652909462725,0.005577244841048522,0.8201338538761852,323.0,10758.0
Bora Bora,10758.0,1865.0,20.0,54.0,8819.0,0.1733593604759249,0.0018590816136828407,0.0050195203569436695,0.8197620375534486,324.0,10758.0
Bora Bora,10758.0,1890.0,18.0,59.0,8791.0,0.17568321249302846,0.0016731734523145567,0.00548429076036438,0.8171593232942926,325.0,10758.0
Bora Bora,10758.0,1874.0,17.0,58.0,8809.0,0.17419594720208217,0.0015802193716304145,0.005391336679680238,0.8188324967466072,326.0,10758.0
Bora Bora,10758.0,1893.0,14.0,61.0,8790.0,0.17596207473508088,0.0013013571295779885,0.005670198921732664,0.8170663692136084,327.0,10758.0
Bora Bora,10758.0,1920.0,11.0,67.0,8760.0,0.1784718349135527,0.0010224948875255625,0.006227923405837516,0.8142777467930842,328.0,10758.0
Bora Bora,10758.0,1950.0,9.0,64.0,8735.0,0.18126045733407697,0.0008365867261572784,0.00594906116378509,0.8119538947759807,329.0,10758.0
Bora Bora,10758.0,1932.0,8.0,62.0,8756.0,0.1795872838817624,0.0007436326454731362,0.005763153002416806,0.8139059304703476,330.0,10758.0
Bora Bora,10758.0,1963.0,16.0,63.0,8716.0,0.1824688603829708,0.0014872652909462725,0.005856107083100948,0.8101877672429819,331.0,10758.0
Bora Bora,10758.0,1988.0,29.0,51.0,8690.0,0.18479271240007436,0.002695668339840119,0.004740658114891244,0.8077709611451943,332.0,10758.0
Bora Bora,10758.0,1984.0,31.0,51.0,8692.0,0.1844208960773378,0.002881576501208403,0.004740658114891244,0.8079568693065625,333.0,10758.0
Bora Bora,10758.0,2009.0,31.0,53.0,8665.0,0.18674474809444136,0.002881576501208403,0.004926566276259528,0.8054471091280907,334.0,10758.0
Bora Bora,10758.0,2022.0,24.0,49.0,8663.0,0.1879531511433352,0.002230897936419409,0.00455474995352296,0.8052612009667225,335.0,10758.0
Bora Bora,10758.0,1991.0,18.0,54.0,8695.0,0.18507157464212678,0.0016731734523145567,0.0050195203569436695,0.8082357315486149,336.0,10758.0
Bora Bora,10758.0,2009.0,26.0,45.0,8678.0,0.18674474809444136,0.002416806097787693,0.004182933630786392,0.8066555121769846,337.0,10758.0
Bora Bora,10758.0,1999.0,22.0,53.0,8684.0,0.18581520728759993,0.002044989775051125,0.004926566276259528,0.8072132366610895,338.0,10758.0
Bora Bora,10758.0,1948.0,29.0,59.0,8722.0,0.18107454917270868,0.002695668339840119,0.00548429076036438,0.8107454917270868,339.0,10758.0
Bora Bora,10758.0,1933.0,25.0,53.0,8747.0,0.17968023796244656,0.0023238520171035507,0.004926566276259528,0.8130693437441904,340.0,10758.0
Bora Bora,10758.0,1982.0,19.0,52.0,8705.0,0.1842349879159695,0.0017661275329986987,0.004833612195575386,0.8091652723554564,341.0,10758.0
Bora Bora,10758.0,2003.0,25.0,49.0,8681.0,0.18618702361033648,0.0023238520171035507,0.00455474995352296,0.806934374419037,342.0,10758.0
Bora Bora,10758.0,2027.0,21.0,54.0,8656.0,0.1884179215467559,0.0019520356943669827,0.0050195203569436695,0.8046105224019334,343.0,10758.0
Bora Bora,10758.0,2070.0,22.0,58.0,8608.0,0.192414947016174,0.002044989775051125,0.005391336679680238,0.8001487265290946,344.0,10758.0
Bora Bora,10758.0,2060.0,24.0,69.0,8605.0,0.19148540620933258,0.002230897936419409,0.006413831567205801,0.7998698642870422,345.0,10758.0
Bora Bora,10758.0,2115.0,28.0,56.0,8559.0,0.1965978806469604,0.002602714259155977,0.005205428518311954,0.7955939765755716,346.0,10758.0
Bora Bora,10758.0,2143.0,26.0,62.0,8527.0,0.19920059490611638,0.002416806097787693,0.005763153002416806,0.7926194459936792,347.0,10758.0
Bora Bora,10758.0,2119.0,22.0,63.0,8554.0,0.19696969696969696,0.002044989775051125,0.005856107083100948,0.795129206172151,348.0,10758.0
Bora Bora,10758.0,2109.0,25.0,56.0,8568.0,0.19604015616285556,0.0023238520171035507,0.005205428518311954,0.7964305633017289,349.0,10758.0
Bora Bora,10758.0,2085.0,26.0,55.0,8592.0,0.19380925822643613,0.002416806097787693,0.005112474437627812,0.7986614612381484,350.0,10758.0
Bora Bora,10758.0,2063.0,23.0,57.0,8615.0,0.19176426845138503,0.0021379438557352667,0.005298382598996096,0.8007994050938836,351.0,10758.0
Bora Bora,10758.0,2071.0,20.0,56.0,8611.0,0.19250790109685814,0.0018590816136828407,0.005205428518311954,0.8004275887711471,352.0,10758.0
Bora Bora,10758.0,2093.0,23.0,49.0,8593.0,0.19455289087190927,0.0021379438557352667,0.00455474995352296,0.7987544153188325,353.0,10758.0
Bora Bora,10758.0,2128.0,25.0,52.0,8553.0,0.19780628369585423,0.0023238520171035507,0.004833612195575386,0.7950362520914668,354.0,10758.0
Bora Bora,10758.0,2113.0,19.0,69.0,8557.0,0.1964119724855921,0.0017661275329986987,0.006413831567205801,0.7954080684142034,355.0,10758.0
Bora Bora,10758.0,2130.0,23.0,64.0,8541.0,0.19799219185722253,0.0021379438557352667,0.00594906116378509,0.7939208031232571,356.0,10758.0
Bora Bora,10758.0,2135.0,23.0,64.0,8536.0,0.19845696226064324,0.0021379438557352667,0.00594906116378509,0.7934560327198364,357.0,10758.0
Bora Bora,10758.0,2096.0,22.0,66.0,8574.0,0.1948317531139617,0.002044989775051125,0.006134969325153374,0.7969882877858337,358.0,10758.0
Bora Bora,10758.0,2083.0,20.0,70.0,8585.0,0.19362335006506787,0.0018590816136828407,0.006506785647889942,0.7980107826733593,359.0,10758.0
Bora Bora,10758.0,2053.0,25.0,60.0,8620.0,0.1908347276445436,0.0023238520171035507,0.005577244841048522,0.8012641754973043,360.0,10758.0
Bora Bora,10758.0,2107.0,25.0,53.0,8573.0,0.19585424800148726,0.0023238520171035507,0.004926566276259528,0.7968953337051496,361.0,10758.0
Bora Bora,10758.0,2105.0,31.0,59.0,8563.0,0.19566833984011897,0.002881576501208403,0.00548429076036438,0.7959657928983083,362.0,10758.0
Bora Bora,10758.0,2134.0,22.0,62.0,8540.0,0.1983640081799591,0.002044989775051125,0.005763153002416806,0.793827849042573,363.0,10758.0
Bora Bora,10758.0,2108.0,18.0,55.0,8577.0,0.1959472020821714,0.0016731734523145567,0.005112474437627812,0.7972671500278862,364.0,10758.0
Bora Bora,10758.0,2117.0,20.0,52.0,8569.0,0.1967837888083287,0.0018590816136828407,0.004833612195575386,0.7965235173824131,365.0,10758.0
