,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,10140.0,113.0,207.0,298.0,0.9425543781372002,0.01050381111730805,0.0192414947016174,0.027700316043874327,84.0,10758.0
Bora Bora,10758.0,10117.0,107.0,221.0,313.0,0.9404164342814649,0.009946086633203198,0.02054285183119539,0.029094627254136456,85.0,10758.0
Bora Bora,10758.0,10085.0,115.0,229.0,329.0,0.9374419036995724,0.010689719278676334,0.021286484476668525,0.03058189254508273,86.0,10758.0
Bora Bora,10758.0,10062.0,115.0,231.0,350.0,0.9353039598438372,0.010689719278676334,0.02147239263803681,0.032533928239449714,87.0,10758.0
Bora Bora,10758.0,10025.0,132.0,233.0,368.0,0.9318646588585239,0.012269938650306749,0.021658300799405093,0.03420710169176427,88.0,10758.0
Bora Bora,10758.0,10001.0,134.0,240.0,383.0,0.9296337609221045,0.012455846811675032,0.022308979364194088,0.0356014129020264,89.0,10758.0
Bora Bora,10758.0,9976.0,130.0,252.0,400.0,0.927309908905001,0.012084030488938465,0.023424428332403793,0.03718163227365681,90.0,10758.0
Bora Bora,10758.0,9935.0,146.0,262.0,415.0,0.9234987915969511,0.013571295779884737,0.024353969139245212,0.03857594348391894,91.0,10758.0
Bora Bora,10758.0,9907.0,147.0,270.0,434.0,0.9208960773377951,0.013664249860568878,0.02509760178471835,0.04034207101691764,92.0,10758.0
Bora Bora,10758.0,9871.0,155.0,273.0,459.0,0.917549730433166,0.014407882506042016,0.025376464026770774,0.04266592303402119,93.0,10758.0
Bora Bora,10758.0,9834.0,156.0,292.0,476.0,0.9141104294478528,0.014500836586726157,0.027142591559769474,0.044246142405651605,94.0,10758.0
Bora Bora,10758.0,9795.0,159.0,306.0,498.0,0.9104852203011712,0.014779698828778583,0.02844394868934746,0.046291132180702736,95.0,10758.0
Bora Bora,10758.0,9753.0,155.0,333.0,517.0,0.9065811489124372,0.014407882506042016,0.0309537088678193,0.04805725971370143,96.0,10758.0
Bora Bora,10758.0,9705.0,167.0,341.0,545.0,0.9021193530395984,0.015523331474251719,0.03169734151329243,0.05065997397285741,97.0,10758.0
Bora Bora,10758.0,9655.0,180.0,353.0,570.0,0.8974716490053913,0.016731734523145567,0.03281279048150214,0.05298382598996096,98.0,10758.0
Bora Bora,10758.0,9612.0,174.0,387.0,585.0,0.8934746235359732,0.016174010039040714,0.03597322922476297,0.05437813720022309,99.0,10758.0
Bora Bora,10758.0,9565.0,190.0,387.0,616.0,0.8891057817438186,0.017661275329986986,0.03597322922476297,0.05725971370143149,100.0,10758.0
Bora Bora,10758.0,8284.0,326.0,624.0,1524.0,0.7700316043874326,0.030303030303030304,0.05800334634690463,0.14166201896263245,101.0,10758.0
Bora Bora,10758.0,7413.0,421.0,778.0,2146.0,0.6890686001115449,0.0391336679680238,0.0723182747722625,0.1994794571481688,102.0,10758.0
Bora Bora,10758.0,6785.0,523.0,879.0,2571.0,0.6306934374419036,0.048614984197806285,0.08170663692136085,0.23898494143892918,103.0,10758.0
Bora Bora,10758.0,6305.0,593.0,1002.0,2858.0,0.5860754787135155,0.05512176984569623,0.09313998884551032,0.26566276259527793,104.0,10758.0
Bora Bora,10758.0,5982.0,621.0,1071.0,3084.0,0.5560513106525377,0.0577244841048522,0.09955382041271611,0.28667038482989404,105.0,10758.0
Bora Bora,10758.0,5584.0,724.0,1155.0,3295.0,0.5190555865402491,0.06729875441531884,0.10736196319018405,0.30628369585424803,106.0,10758.0
Bora Bora,10758.0,5309.0,706.0,1226.0,3517.0,0.4934932143521101,0.06562558096300428,0.11396170291875814,0.32691950176612755,107.0,10758.0
Bora Bora,10758.0,5075.0,747.0,1279.0,3657.0,0.4717419594720208,0.0694366982710541,0.11888826919501766,0.3399330730619074,108.0,10758.0
Bora Bora,10758.0,4886.0,758.0,1387.0,3727.0,0.454173638222718,0.07045919315857967,0.128927309908905,0.3464398587097974,109.0,10758.0
Bora Bora,10758.0,4669.0,790.0,1434.0,3865.0,0.43400260271425917,0.0734337237404722,0.13329615170105968,0.35926752184420896,110.0,10758.0
Bora Bora,10758.0,4483.0,816.0,1513.0,3946.0,0.41671314370700874,0.0758505298382599,0.1406395240751069,0.3667968023796245,111.0,10758.0
Bora Bora,10758.0,4362.0,798.0,1576.0,4022.0,0.40546569994422754,0.07417735638594534,0.14649563115820785,0.37386131251161925,112.0,10758.0
Bora Bora,10758.0,4188.0,820.0,1656.0,4094.0,0.3892916899051868,0.07622234616099646,0.1539319576129392,0.3805540063208775,113.0,10758.0
Bora Bora,10758.0,3985.0,898.0,1692.0,4183.0,0.370422011526306,0.08347276445435954,0.15727830451756833,0.3888269195017661,114.0,10758.0
Bora Bora,10758.0,3822.0,908.0,1763.0,4265.0,0.35527049637479086,0.08440230526120096,0.1638780442461424,0.3964491541178658,115.0,10758.0
Bora Bora,10758.0,3613.0,889.0,1827.0,4429.0,0.3358430935118052,0.08263617772820227,0.1698271054099275,0.41169362335006504,116.0,10758.0
Bora Bora,10758.0,3471.0,865.0,1902.0,4520.0,0.322643614054657,0.08040527979178286,0.17679866146123815,0.420152444692322,117.0,10758.0
Bora Bora,10758.0,3296.0,877.0,1911.0,4674.0,0.30637664993493213,0.08152072875999257,0.17763524818739543,0.43446737311767986,118.0,10758.0
Bora Bora,10758.0,3178.0,874.0,1990.0,4716.0,0.29540806841420336,0.08124186651794013,0.18497862056144265,0.43837144450641385,119.0,10758.0
Bora Bora,10758.0,3037.0,872.0,1977.0,4872.0,0.28230154303773936,0.08105595835657185,0.1837702175125488,0.45287228109314,120.0,10758.0
